Type_of_utility,given_flat_id,date,starting_reading,closing_reading
Diesel,Aurum1208,12-07-2025,0.0,336.5
Diesel,Aurum1209,12-07-2025,0.0,257.68
Diesel,Aurum1210,12-07-2025,0.0,533.39
Diesel,Aurum1301,12-07-2025,0.0,33.81
Diesel,Aurum1302,12-07-2025,0.0,422.37
Diesel,Aurum1303,12-07-2025,0.0,277.84
Diesel,Aurum1304,12-07-2025,0.0,125.81
Diesel,Aurum1305,12-07-2025,0.0,368.78
Diesel,Aurum1306,12-07-2025,0.0,403.29
Diesel,Aurum1307,12-07-2025,0.0,361.66
Diesel,Aurum1308,12-07-2025,0.0,398.28
Diesel,Aurum1309,12-07-2025,0.0,94.91
Diesel,Aurum1310,12-07-2025,0.0,517.33
Diesel,Aurum1401,12-07-2025,0.0,427.29
Diesel,Aurum1402,12-07-2025,0.0,365.66
Diesel,Aurum1403,12-07-2025,0.0,225.98
Diesel,Aurum1404,12-07-2025,0.0,245.17
Diesel,Aurum1405,12-07-2025,0.0,162.49
Diesel,Aurum1406,12-07-2025,0.0,314.87
Diesel,Aurum1407,12-07-2025,0.0,335.59
Diesel,Aurum1408,12-07-2025,0.0,513.4
Diesel,Aurum1409,12-07-2025,0.0,323.25
Diesel,Aurum1410,12-07-2025,0.0,596.27
Diesel,Aurum1501,12-07-2025,0.0,390.4
Diesel,Aurum1502,12-07-2025,0.0,405.51
Diesel,Aurum1503,12-07-2025,0.0,423.46
Diesel,Aurum1504,12-07-2025,0.0,243.74
Diesel,Aurum1505,12-07-2025,0.0,41.22
Diesel,Aurum1506,12-07-2025,0.0,488.94
Diesel,Aurum1507,12-07-2025,0.0,0.0
Diesel,Aurum1508,12-07-2025,0.0,382.08
Diesel,Aurum1509,12-07-2025,0.0,520.64
Diesel,Aurum1510,12-07-2025,0.0,485.78
Diesel,Aurum1601,12-07-2025,0.0,357.27
Diesel,Aurum1602,12-07-2025,0.0,110.16
Diesel,Aurum1603,12-07-2025,0.0,276.06
Diesel,Aurum1604,12-07-2025,0.0,323.16
Diesel,Aurum1605,12-07-2025,0.0,200.28
Diesel,Aurum1606,12-07-2025,0.0,38.0
Diesel,Aurum1607,12-07-2025,0.0,46.35
Diesel,Aurum1608,12-07-2025,0.0,628.39
Diesel,Aurum1609,12-07-2025,0.0,88.79
Diesel,Aurum1610,12-07-2025,0.0,455.05
Diesel,Aurum1701,12-07-2025,0.0,0.0
Diesel,Aurum1702,12-07-2025,0.0,181.43
Diesel,Aurum1703,12-07-2025,0.0,494.23
Diesel,Aurum1704,12-07-2025,0.0,386.23
Diesel,Aurum1705,12-07-2025,0.0,339.07
Diesel,Aurum1706,12-07-2025,0.0,14.49
Diesel,Aurum1707,12-07-2025,0.0,490.2
Diesel,Aurum1708,12-07-2025,0.0,542.44
Diesel,Aurum1709,12-07-2025,0.0,343.96
Diesel,Aurum1710,12-07-2025,0.0,241.07
Diesel,Aurum1801,12-07-2025,0.0,393.3
Diesel,Aurum1802,12-07-2025,0.0,632.81
Diesel,Aurum1803,12-07-2025,0.0,269.93
Diesel,Aurum1804,12-07-2025,0.0,357.7
Diesel,Aurum1805,12-07-2025,0.0,239.18
Diesel,Aurum1806,12-07-2025,0.0,514.7
Diesel,Aurum1807,12-07-2025,0.0,474.47
Diesel,Aurum1808,12-07-2025,0.0,194.38
Diesel,Aurum1809,12-07-2025,0.0,384.45
Diesel,Aurum1810,12-07-2025,0.0,1294.96
Diesel,Aurum1901,12-07-2025,0.0,470.24
Diesel,Aurum1902,12-07-2025,0.0,249.95
Diesel,Aurum1903,12-07-2025,0.0,212.83
Diesel,Aurum1904,12-07-2025,0.0,464.29
Diesel,Aurum1905,12-07-2025,0.0,326.94
Diesel,Aurum1906,12-07-2025,0.0,68.01
Diesel,Aurum1907,12-07-2025,0.0,531.98
Diesel,Aurum1908,12-07-2025,0.0,409.29
Diesel,Aurum1909,12-07-2025,0.0,238.99
Diesel,Aurum1910,12-07-2025,0.0,697.15
Diesel,AurumG001,12-08-2025,274.17,274.17
Diesel,AurumG002,12-08-2025,103.07,103.07
Diesel,AurumG003,12-08-2025,195.76,195.76
Diesel,AurumG004,12-08-2025,275.84,275.84
Diesel,AurumG005,12-08-2025,489.33,489.33
Diesel,AurumG006,12-08-2025,35.83,35.83
Diesel,AurumG007,12-08-2025,358.54,358.54
Diesel,AurumG008,12-08-2025,0.0,0.0
Diesel,AurumG009,12-08-2025,328.06,328.06
Diesel,AurumG010,12-08-2025,132.39,132.39
Diesel,Aurum101,12-08-2025,413.88,413.88
Diesel,Aurum102,12-08-2025,543.92,543.92
Diesel,Aurum103,12-08-2025,210.26,210.26
Diesel,Aurum104,12-08-2025,388.77,388.77
Diesel,Aurum105,12-08-2025,25.59,25.59
Diesel,Aurum106,12-08-2025,510.67,510.67
Diesel,Aurum107,12-08-2025,589.1,589.1
Diesel,Aurum108,12-08-2025,616.65,616.65
Diesel,Aurum109,12-08-2025,205.19,205.19
Diesel,Aurum110,12-08-2025,421.57,421.57
Diesel,Aurum201,12-08-2025,334.94,334.94
Diesel,Aurum202,12-08-2025,239.96,239.96
Diesel,Aurum203,12-08-2025,319.67,319.67
Diesel,Aurum204,12-08-2025,414.37,414.37
Diesel,Aurum205,12-08-2025,62.92,62.92
Diesel,Aurum206,12-08-2025,696.52,696.52
Diesel,Aurum207,12-08-2025,446.32,446.32
Diesel,Aurum208,12-08-2025,163.31,163.31
Diesel,Aurum209,12-08-2025,431.49,431.49
Diesel,Aurum210,12-08-2025,584.01,584.01
Diesel,Aurum301,12-08-2025,369.66,369.66
Diesel,Aurum302,12-08-2025,403.47,403.47
Diesel,Aurum303,12-08-2025,353.26,353.26
Diesel,Aurum304,12-08-2025,129.94,129.94
Diesel,Aurum305,12-08-2025,526.96,526.96
Diesel,Aurum306,12-08-2025,356.85,356.85
Diesel,Aurum307,12-08-2025,406.89,406.89
Diesel,Aurum308,12-08-2025,170.09,170.09
Diesel,Aurum309,12-08-2025,268.72,268.72
Diesel,Aurum310,12-08-2025,404.94,404.94
Diesel,Aurum401,12-08-2025,689.43,689.43
Diesel,Aurum402,12-08-2025,339.62,339.62
Diesel,Aurum403,12-08-2025,314.9,314.9
Diesel,Aurum404,12-08-2025,377.67,377.67
Diesel,Aurum405,12-08-2025,795.94,795.94
Diesel,Aurum406,12-08-2025,60.22,60.22
Diesel,Aurum407,12-08-2025,608.49,608.49
Diesel,Aurum408,12-08-2025,268.39,268.39
Diesel,Aurum409,12-08-2025,328.58,328.58
Diesel,Aurum410,12-08-2025,534.45,534.45
Diesel,Aurum501,12-08-2025,472.09,472.09
Diesel,Aurum502,12-08-2025,274.77,274.77
Diesel,Aurum503,12-08-2025,198.51,198.51
Diesel,Aurum504,12-08-2025,414.89,414.89
Diesel,Aurum505,12-08-2025,524.8,524.8
Diesel,Aurum506,12-08-2025,613.38,613.38
Diesel,Aurum507,12-08-2025,564.2,564.2
Diesel,Aurum508,12-08-2025,202.03,202.03
Diesel,Aurum509,12-08-2025,337.2,337.2
Diesel,Aurum510,12-08-2025,39.79,39.79
Diesel,Aurum601,12-08-2025,726.68,726.68
Diesel,Aurum602,12-08-2025,7.58,7.58
Diesel,Aurum603,12-08-2025,322.81,322.81
Diesel,Aurum604,12-08-2025,324.34,324.34
Diesel,Aurum605,12-08-2025,458.41,458.41
Diesel,Aurum606,12-08-2025,585.64,585.64
Diesel,Aurum607,12-08-2025,622.35,622.35
Diesel,Aurum608,12-08-2025,358.04,358.04
Diesel,Aurum609,12-08-2025,23.34,23.34
Diesel,Aurum610,12-08-2025,443.11,443.11
Diesel,Aurum701,12-08-2025,303.42,303.42
Diesel,Aurum702,12-08-2025,304.08,304.08
Diesel,Aurum703,12-08-2025,472.26,472.26
Diesel,Aurum704,12-08-2025,244.19,244.19
Diesel,Aurum705,12-08-2025,309.96,309.96
Diesel,Aurum706,12-08-2025,378.19,378.19
Diesel,Aurum707,12-08-2025,375.11,375.11
Diesel,Aurum708,12-08-2025,294.21,294.21
Diesel,Aurum709,12-08-2025,482.56,482.56
Diesel,Aurum710,12-08-2025,684.44,684.44
Diesel,Aurum801,12-08-2025,398.51,398.51
Diesel,Aurum802,12-08-2025,355.68,355.68
Diesel,Aurum803,12-08-2025,174.67,174.67
Diesel,Aurum804,12-08-2025,389.14,389.14
Diesel,Aurum805,12-08-2025,233.16,233.16
Diesel,Aurum806,12-08-2025,601.48,601.48
Diesel,Aurum807,12-08-2025,446.44,446.44
Diesel,Aurum808,12-08-2025,440.6,440.6
Diesel,Aurum809,12-08-2025,318.58,318.58
Diesel,Aurum810,12-08-2025,368.7,368.7
Diesel,Aurum901,12-08-2025,388.47,388.47
Diesel,Aurum902,12-08-2025,312.66,312.66
Diesel,Aurum903,12-08-2025,293.87,293.87
Diesel,Aurum904,12-08-2025,409.46,409.46
Diesel,Aurum905,12-08-2025,350.57,350.57
Diesel,Aurum906,12-08-2025,321.31,321.31
Diesel,Aurum907,12-08-2025,402.06,402.06
Diesel,Aurum908,12-08-2025,168.03,168.03
Diesel,Aurum909,12-08-2025,229.02,229.02
Diesel,Aurum910,12-08-2025,333.39,333.39
Diesel,Aurum1001,12-08-2025,541.96,541.96
Diesel,Aurum1002,12-08-2025,276.61,276.61
Diesel,Aurum1003,12-08-2025,206.04,206.04
Diesel,Aurum1004,12-08-2025,300.09,300.09
Diesel,Aurum1005,12-08-2025,35.98,35.98
Diesel,Aurum1006,12-08-2025,705.83,705.83
Diesel,Aurum1007,12-08-2025,328.01,328.01
Diesel,Aurum1008,12-08-2025,207.4,207.4
Diesel,Aurum1009,12-08-2025,384.24,384.24
Diesel,Aurum1010,12-08-2025,103.75,103.75
Diesel,Aurum1101,12-08-2025,271.9,271.9
Diesel,Aurum1102,12-08-2025,10.5,10.5
Diesel,Aurum1103,12-08-2025,215.76,215.76
Diesel,Aurum1104,12-08-2025,499.23,499.23
Diesel,Aurum1105,12-08-2025,14.32,14.32
Diesel,Aurum1106,12-08-2025,533.95,533.95
Diesel,Aurum1107,12-08-2025,39.65,39.65
Diesel,Aurum1108,12-08-2025,46.69,46.69
Diesel,Aurum1109,12-08-2025,360.87,360.87
Diesel,Aurum1110,12-08-2025,263.88,263.88
Diesel,Aurum1201,12-08-2025,942.75,942.75
Diesel,Aurum1202,12-08-2025,565.59,565.59
Diesel,Aurum1203,12-08-2025,599.38,599.38
Diesel,Aurum1204,12-08-2025,831.79,831.79
Diesel,Aurum1205,12-08-2025,537.04,537.04
Diesel,Aurum1206,12-08-2025,366.18,366.18
Diesel,Aurum1207,12-08-2025,636.39,636.39
Diesel,Aurum1208,12-08-2025,336.5,336.5
Diesel,Aurum1209,12-08-2025,257.68,257.68
Diesel,Aurum1210,12-08-2025,533.39,533.39
Diesel,Aurum1301,12-08-2025,33.81,33.81
Diesel,Aurum1302,12-08-2025,422.37,422.37
Diesel,Aurum1303,12-08-2025,277.84,277.84
Diesel,Aurum1304,12-08-2025,125.81,125.81
Diesel,Aurum1305,12-08-2025,368.78,368.78
Diesel,Aurum1306,12-08-2025,403.29,403.29
Diesel,Aurum1307,12-08-2025,361.66,361.66
Diesel,Aurum1308,12-08-2025,398.28,398.28
Diesel,Aurum1309,12-08-2025,94.91,94.91
Diesel,Aurum1310,12-08-2025,517.33,517.33
Diesel,Aurum1401,12-08-2025,427.29,427.29
Diesel,Aurum1402,12-08-2025,365.66,365.66
Diesel,Aurum1403,12-08-2025,225.98,225.98
Diesel,Aurum1404,12-08-2025,245.17,245.17
Diesel,Aurum1405,12-08-2025,162.49,162.49
Diesel,Aurum1406,12-08-2025,314.87,314.87
Diesel,Aurum1407,12-08-2025,335.59,335.59
Diesel,Aurum1408,12-08-2025,513.4,513.4
Diesel,Aurum1409,12-08-2025,323.25,323.25
Diesel,Aurum1410,12-08-2025,596.27,596.27
Diesel,Aurum1501,12-08-2025,390.4,390.4
Diesel,Aurum1502,12-08-2025,405.51,405.51
Diesel,Aurum1503,12-08-2025,423.46,423.46
Diesel,Aurum1504,12-08-2025,243.74,243.74
Diesel,Aurum1505,12-08-2025,41.22,41.22
Diesel,Aurum1506,12-08-2025,488.94,488.94
Diesel,Aurum1507,12-08-2025,0.0,0.0
Diesel,Aurum1508,12-08-2025,382.08,382.08
Diesel,Aurum1509,12-08-2025,520.64,520.64
Diesel,Aurum1510,12-08-2025,485.78,485.78
Diesel,Aurum1601,12-08-2025,357.27,357.27
Diesel,Aurum1602,12-08-2025,110.16,110.16
Diesel,Aurum1603,12-08-2025,276.06,276.06
Diesel,Aurum1604,12-08-2025,323.16,323.16
Diesel,Aurum1605,12-08-2025,200.28,200.28
Diesel,Aurum1606,12-08-2025,38.0,38.0
Diesel,Aurum1607,12-08-2025,46.35,46.35
Diesel,Aurum1608,12-08-2025,628.39,628.39
Diesel,Aurum1609,12-08-2025,88.79,88.79
Diesel,Aurum1610,12-08-2025,455.05,455.05
Diesel,Aurum1701,12-08-2025,0.0,0.0
Diesel,Aurum1702,12-08-2025,181.43,181.43
Diesel,Aurum1703,12-08-2025,494.23,494.23
Diesel,Aurum1704,12-08-2025,386.23,386.23
Diesel,Aurum1705,12-08-2025,339.07,339.07
Diesel,Aurum1706,12-08-2025,14.49,14.49
Diesel,Aurum1707,12-08-2025,490.2,490.2
Diesel,Aurum1708,12-08-2025,542.44,542.44
Diesel,Aurum1709,12-08-2025,343.96,343.96
Diesel,Aurum1710,12-08-2025,241.07,241.07
Diesel,Aurum1801,12-08-2025,393.3,393.3
Diesel,Aurum1802,12-08-2025,632.81,632.81
Diesel,Aurum1803,12-08-2025,269.93,269.93
Diesel,Aurum1804,12-08-2025,357.7,357.7
Diesel,Aurum1805,12-08-2025,239.18,239.18
Diesel,Aurum1806,12-08-2025,514.7,514.7
Diesel,Aurum1807,12-08-2025,474.47,474.47
Diesel,Aurum1808,12-08-2025,194.38,194.38
Diesel,Aurum1809,12-08-2025,384.45,384.45
Diesel,Aurum1810,12-08-2025,1294.96,1294.96
Diesel,Aurum1901,12-08-2025,470.24,470.24
Diesel,Aurum1902,12-08-2025,249.95,249.95
Diesel,Aurum1903,12-08-2025,212.83,212.83
Diesel,Aurum1904,12-08-2025,464.29,464.29
Diesel,Aurum1905,12-08-2025,326.94,326.94
Diesel,Aurum1906,12-08-2025,68.01,68.01
Diesel,Aurum1907,12-08-2025,531.98,531.98
Diesel,Aurum1908,12-08-2025,409.29,409.29
Diesel,Aurum1909,12-08-2025,238.99,238.99
Diesel,Aurum1910,12-08-2025,697.15,697.15
Diesel,AurumG001,12-09-2025,274.17,274.17
Diesel,AurumG002,12-09-2025,103.07,103.14
Diesel,AurumG003,12-09-2025,195.76,195.76
Diesel,AurumG004,12-09-2025,275.84,275.84
Diesel,AurumG005,12-09-2025,489.33,489.34
Diesel,AurumG006,12-09-2025,35.83,35.83
Diesel,AurumG007,12-09-2025,358.54,358.54
Diesel,AurumG008,12-09-2025,0.0,0.0
Diesel,AurumG009,12-09-2025,328.06,328.06
Diesel,AurumG010,12-09-2025,132.39,132.39
Diesel,Aurum101,12-09-2025,413.88,413.89
Diesel,Aurum102,12-09-2025,543.92,543.92
Diesel,Aurum103,12-09-2025,210.26,210.26
Diesel,Aurum104,12-09-2025,388.77,388.77
Diesel,Aurum105,12-09-2025,25.59,25.6
Diesel,Aurum106,12-09-2025,510.67,510.68
Diesel,Aurum107,12-09-2025,589.1,589.11
Diesel,Aurum108,12-09-2025,616.65,616.67
Diesel,Aurum109,12-09-2025,205.19,205.21
Diesel,Aurum110,12-09-2025,421.57,421.57
Diesel,Aurum201,12-09-2025,334.94,334.98
Diesel,Aurum202,12-09-2025,239.96,239.96
Diesel,Aurum203,12-09-2025,319.67,319.67
Diesel,Aurum204,12-09-2025,414.37,414.38
Diesel,Aurum205,12-09-2025,62.92,62.92
Diesel,Aurum206,12-09-2025,696.52,696.52
Diesel,Aurum207,12-09-2025,446.32,446.33
Diesel,Aurum208,12-09-2025,163.31,163.34
Diesel,Aurum209,12-09-2025,431.49,431.49
Diesel,Aurum210,12-09-2025,584.01,584.02
Diesel,Aurum301,12-09-2025,369.66,369.66
Diesel,Aurum302,12-09-2025,403.47,403.47
Diesel,Aurum303,12-09-2025,353.26,353.26
Diesel,Aurum304,12-09-2025,129.94,129.97
Diesel,Aurum305,12-09-2025,526.96,526.97
Diesel,Aurum306,12-09-2025,356.85,356.86
Diesel,Aurum307,12-09-2025,406.89,406.89
Diesel,Aurum308,12-09-2025,170.09,170.09
Diesel,Aurum309,12-09-2025,268.72,268.72
Diesel,Aurum310,12-09-2025,404.94,404.94
Diesel,Aurum401,12-09-2025,689.43,689.43
Diesel,Aurum402,12-09-2025,339.62,339.62
Diesel,Aurum403,12-09-2025,314.9,314.9
Diesel,Aurum404,12-09-2025,377.67,377.67
Diesel,Aurum405,12-09-2025,795.94,795.94
Diesel,Aurum406,12-09-2025,60.22,60.23
Diesel,Aurum407,12-09-2025,608.49,608.5
Diesel,Aurum408,12-09-2025,268.39,268.39
Diesel,Aurum409,12-09-2025,328.58,328.58
Diesel,Aurum410,12-09-2025,534.45,534.45
Diesel,Aurum501,12-09-2025,472.09,472.09
Diesel,Aurum502,12-09-2025,274.77,274.77
Diesel,Aurum503,12-09-2025,198.51,198.51
Diesel,Aurum504,12-09-2025,414.89,414.89
Diesel,Aurum505,12-09-2025,524.8,524.8
Diesel,Aurum506,12-09-2025,613.38,613.38
Diesel,Aurum507,12-09-2025,564.2,564.2
Diesel,Aurum508,12-09-2025,202.03,202.04
Diesel,Aurum509,12-09-2025,337.2,337.2
Diesel,Aurum510,12-09-2025,39.79,39.84
Diesel,Aurum601,12-09-2025,726.68,726.69
Diesel,Aurum602,12-09-2025,7.58,7.58
Diesel,Aurum603,12-09-2025,322.81,322.81
Diesel,Aurum604,12-09-2025,324.34,324.34
Diesel,Aurum605,12-09-2025,458.41,458.47
Diesel,Aurum606,12-09-2025,585.64,585.65
Diesel,Aurum607,12-09-2025,622.35,622.35
Diesel,Aurum608,12-09-2025,358.04,358.04
Diesel,Aurum609,12-09-2025,23.34,23.35
Diesel,Aurum610,12-09-2025,443.11,443.11
Diesel,Aurum701,12-09-2025,303.42,303.43
Diesel,Aurum702,12-09-2025,304.08,304.08
Diesel,Aurum703,12-09-2025,472.26,472.26
Diesel,Aurum704,12-09-2025,244.19,244.19
Diesel,Aurum705,12-09-2025,309.96,309.97
Diesel,Aurum706,12-09-2025,378.19,378.22
Diesel,Aurum707,12-09-2025,375.11,375.11
Diesel,Aurum708,12-09-2025,294.21,294.21
Diesel,Aurum709,12-09-2025,482.56,482.56
Diesel,Aurum710,12-09-2025,684.44,684.44
Diesel,Aurum801,12-09-2025,398.51,398.51
Diesel,Aurum802,12-09-2025,355.68,355.69
Diesel,Aurum803,12-09-2025,174.67,174.68
Diesel,Aurum804,12-09-2025,389.14,389.14
Diesel,Aurum805,12-09-2025,233.16,233.16
Diesel,Aurum806,12-09-2025,601.48,601.48
Diesel,Aurum807,12-09-2025,446.44,446.44
Diesel,Aurum808,12-09-2025,440.6,440.61
Diesel,Aurum809,12-09-2025,318.58,318.59
Diesel,Aurum810,12-09-2025,368.7,368.7
Diesel,Aurum901,12-09-2025,388.47,388.47
Diesel,Aurum902,12-09-2025,312.66,312.67
Diesel,Aurum903,12-09-2025,293.87,293.87
Diesel,Aurum904,12-09-2025,409.46,409.47
Diesel,Aurum905,12-09-2025,350.57,350.57
Diesel,Aurum906,12-09-2025,321.31,321.31
Diesel,Aurum907,12-09-2025,402.06,402.06
Diesel,Aurum908,12-09-2025,168.03,168.06
Diesel,Aurum909,12-09-2025,229.02,229.02
Diesel,Aurum910,12-09-2025,333.39,333.4
Diesel,Aurum1001,12-09-2025,541.96,542.07
Diesel,Aurum1002,12-09-2025,276.61,276.61
Diesel,Aurum1003,12-09-2025,206.04,206.04
Diesel,Aurum1004,12-09-2025,300.09,300.1
Diesel,Aurum1005,12-09-2025,35.98,35.98
Diesel,Aurum1006,12-09-2025,705.83,705.84
Diesel,Aurum1007,12-09-2025,328.01,328.04
Diesel,Aurum1008,12-09-2025,207.4,207.4
Diesel,Aurum1009,12-09-2025,384.24,384.24
Diesel,Aurum1010,12-09-2025,103.75,103.75
Diesel,Aurum1101,12-09-2025,271.9,271.91
Diesel,Aurum1102,12-09-2025,10.5,10.51
Diesel,Aurum1103,12-09-2025,215.76,215.76
Diesel,Aurum1104,12-09-2025,499.23,499.23
Diesel,Aurum1105,12-09-2025,14.32,14.32
Diesel,Aurum1106,12-09-2025,533.95,533.96
Diesel,Aurum1107,12-09-2025,39.65,39.66
Diesel,Aurum1108,12-09-2025,46.69,46.69
Diesel,Aurum1109,12-09-2025,360.87,360.87
Diesel,Aurum1110,12-09-2025,263.88,263.88
Diesel,Aurum1201,12-09-2025,942.75,942.76
Diesel,Aurum1202,12-09-2025,565.59,565.59
Diesel,Aurum1203,12-09-2025,599.38,599.38
Diesel,Aurum1204,12-09-2025,831.79,831.79
Diesel,Aurum1205,12-09-2025,537.04,537.04
Diesel,Aurum1206,12-09-2025,366.18,366.19
Diesel,Aurum1207,12-09-2025,636.39,636.4
Diesel,Aurum1208,12-09-2025,336.5,336.51
Diesel,Aurum1209,12-09-2025,257.68,257.68
Diesel,Aurum1210,12-09-2025,533.39,533.39
Diesel,Aurum1301,12-09-2025,33.81,33.81
Diesel,Aurum1302,12-09-2025,422.37,422.38
Diesel,Aurum1303,12-09-2025,277.84,277.94
Diesel,Aurum1304,12-09-2025,125.81,125.81
Diesel,Aurum1305,12-09-2025,368.78,368.79
Diesel,Aurum1306,12-09-2025,403.29,403.29
Diesel,Aurum1307,12-09-2025,361.66,361.66
Diesel,Aurum1308,12-09-2025,398.28,398.29
Diesel,Aurum1309,12-09-2025,94.91,94.91
Diesel,Aurum1310,12-09-2025,517.33,517.34
Diesel,Aurum1401,12-09-2025,427.29,427.29
Diesel,Aurum1402,12-09-2025,365.66,365.66
Diesel,Aurum1403,12-09-2025,225.98,225.98
Diesel,Aurum1404,12-09-2025,245.17,245.23
Diesel,Aurum1405,12-09-2025,162.49,162.49
Diesel,Aurum1406,12-09-2025,314.87,314.87
Diesel,Aurum1407,12-09-2025,335.59,335.6
Diesel,Aurum1408,12-09-2025,513.4,513.4
Diesel,Aurum1409,12-09-2025,323.25,323.25
Diesel,Aurum1410,12-09-2025,596.27,596.27
Diesel,Aurum1501,12-09-2025,390.4,390.4
Diesel,Aurum1502,12-09-2025,405.51,405.51
Diesel,Aurum1503,12-09-2025,423.46,423.46
Diesel,Aurum1504,12-09-2025,243.74,243.8
Diesel,Aurum1505,12-09-2025,41.22,41.22
Diesel,Aurum1506,12-09-2025,488.94,488.94
Diesel,Aurum1507,12-09-2025,0.0,0.0
Diesel,Aurum1508,12-09-2025,382.08,382.08
Diesel,Aurum1509,12-09-2025,520.64,520.64
Diesel,Aurum1510,12-09-2025,485.78,485.78
Diesel,Aurum1601,12-09-2025,357.27,357.27
Diesel,Aurum1602,12-09-2025,110.16,110.16
Diesel,Aurum1603,12-09-2025,276.06,276.07
Diesel,Aurum1604,12-09-2025,323.16,323.17
Diesel,Aurum1605,12-09-2025,200.28,200.28
Diesel,Aurum1606,12-09-2025,38.0,38.0
Diesel,Aurum1607,12-09-2025,46.35,46.35
Diesel,Aurum1608,12-09-2025,628.39,628.46
Diesel,Aurum1609,12-09-2025,88.79,88.8
Diesel,Aurum1610,12-09-2025,455.05,455.06
Diesel,Aurum1701,12-09-2025,0.0,0.0
Diesel,Aurum1702,12-09-2025,181.43,181.43
Diesel,Aurum1703,12-09-2025,494.23,494.24
Diesel,Aurum1704,12-09-2025,386.23,386.23
Diesel,Aurum1705,12-09-2025,339.07,339.07
Diesel,Aurum1706,12-09-2025,14.49,14.49
Diesel,Aurum1707,12-09-2025,490.2,490.2
Diesel,Aurum1708,12-09-2025,542.44,542.45
Diesel,Aurum1709,12-09-2025,343.96,343.97
Diesel,Aurum1710,12-09-2025,241.07,241.11
Diesel,Aurum1801,12-09-2025,393.3,393.3
Diesel,Aurum1802,12-09-2025,632.81,632.82
Diesel,Aurum1803,12-09-2025,269.93,269.93
Diesel,Aurum1804,12-09-2025,357.7,357.7
Diesel,Aurum1805,12-09-2025,239.18,239.18
Diesel,Aurum1806,12-09-2025,514.7,514.7
Diesel,Aurum1807,12-09-2025,474.47,474.47
Diesel,Aurum1808,12-09-2025,194.38,194.38
Diesel,Aurum1809,12-09-2025,384.45,384.5
Diesel,Aurum1810,12-09-2025,1294.96,1294.97
Diesel,Aurum1901,12-09-2025,470.24,470.25
Diesel,Aurum1902,12-09-2025,249.95,249.96
Diesel,Aurum1903,12-09-2025,212.83,212.83
Diesel,Aurum1904,12-09-2025,464.29,464.29
Diesel,Aurum1905,12-09-2025,326.94,326.94
Diesel,Aurum1906,12-09-2025,68.01,68.01
Diesel,Aurum1907,12-09-2025,531.98,531.98
Diesel,Aurum1908,12-09-2025,409.29,409.29
Diesel,Aurum1909,12-09-2025,238.99,238.99
Diesel,Aurum1910,12-09-2025,697.15,697.15
Diesel,AurumG001,12-10-2025,274.17,274.17
Diesel,AurumG002,12-10-2025,103.14,103.14
Diesel,AurumG003,12-10-2025,195.76,195.76
Diesel,AurumG004,12-10-2025,275.84,275.84
Diesel,AurumG005,12-10-2025,489.34,489.34
Diesel,AurumG006,12-10-2025,35.83,35.83
Diesel,AurumG007,12-10-2025,358.54,358.54
Diesel,AurumG008,12-10-2025,0.0,0.0
Diesel,AurumG009,12-10-2025,328.06,328.06
Diesel,AurumG010,12-10-2025,132.39,132.39
Diesel,Aurum101,12-10-2025,413.89,413.89
Diesel,Aurum102,12-10-2025,543.92,543.92
Diesel,Aurum103,12-10-2025,210.26,210.26
Diesel,Aurum104,12-10-2025,388.77,388.77
Diesel,Aurum105,12-10-2025,25.6,25.6
Diesel,Aurum106,12-10-2025,510.68,510.68
Diesel,Aurum107,12-10-2025,589.11,589.11
Diesel,Aurum108,12-10-2025,616.67,616.67
Diesel,Aurum109,12-10-2025,205.21,205.21
Diesel,Aurum110,12-10-2025,421.57,421.57
Diesel,Aurum201,12-10-2025,334.98,334.98
Diesel,Aurum202,12-10-2025,239.96,239.96
Diesel,Aurum203,12-10-2025,319.67,319.67
Diesel,Aurum204,12-10-2025,414.38,414.38
Diesel,Aurum205,12-10-2025,62.92,62.92
Diesel,Aurum206,12-10-2025,696.52,696.52
Diesel,Aurum207,12-10-2025,446.33,446.33
Diesel,Aurum208,12-10-2025,163.34,163.34
Diesel,Aurum209,12-10-2025,431.49,431.49
Diesel,Aurum210,12-10-2025,584.02,584.02
Diesel,Aurum301,12-10-2025,369.66,369.66
Diesel,Aurum302,12-10-2025,403.47,403.47
Diesel,Aurum303,12-10-2025,353.26,353.26
Diesel,Aurum304,12-10-2025,129.97,129.97
Diesel,Aurum305,12-10-2025,526.97,526.97
Diesel,Aurum306,12-10-2025,356.86,356.86
Diesel,Aurum307,12-10-2025,406.89,406.89
Diesel,Aurum308,12-10-2025,170.09,170.09
Diesel,Aurum309,12-10-2025,268.72,268.72
Diesel,Aurum310,12-10-2025,404.94,404.94
Diesel,Aurum401,12-10-2025,689.43,689.43
Diesel,Aurum402,12-10-2025,339.62,339.62
Diesel,Aurum403,12-10-2025,314.9,314.9
Diesel,Aurum404,12-10-2025,377.67,377.67
Diesel,Aurum405,12-10-2025,795.94,795.94
Diesel,Aurum406,12-10-2025,60.23,60.23
Diesel,Aurum407,12-10-2025,608.5,608.5
Diesel,Aurum408,12-10-2025,268.39,268.39
Diesel,Aurum409,12-10-2025,328.58,328.58
Diesel,Aurum410,12-10-2025,534.45,534.45
Diesel,Aurum501,12-10-2025,472.09,472.09
Diesel,Aurum502,12-10-2025,274.77,274.77
Diesel,Aurum503,12-10-2025,198.51,198.51
